Code type,Year,recipient_name,Reporting Organisation Narrative,disbursed
Reproductive health care and family planning,2019.0,Sudan (the),International Planned Parenthood Federation,4.582027601453774
Reproductive health care and family planning,2019.0,Sudan (the),Sweden,2.643851986590382
Reproductive health care and family planning,2019.0,Sudan (the),U.S. Agency for International Development,0.00034188999999999997
Reproductive health care and family planning,2019.0,Sudan (the),UNICEF,3.7602734360000003
Reproductive health care and family planning,2019.0,Suriname,Aidsfonds - Soaaids Nederland,0.00015129576041666664
Reproductive health care and family planning,2019.0,Suriname,"Foreign Affairs, Trade and Development Canada (DFATD)",0.012934939103999999
Reproductive health care and family planning,2019.0,Suriname,World Health Organization,0.401307
Reproductive health care and family planning,2019.0,Sweden,Aidsfonds - Soaaids Nederland,0.00015129576041666664
Reproductive health care and family planning,2019.0,Switzerland,Action Canada for Sexual Health and Rights,0.29373225
Reproductive health care and family planning,2019.0,Switzerland,Aidsfonds - Soaaids Nederland,0.00015129576041666664
Reproductive health care and family planning,2019.0,Syrian Arab Republic,"Foreign, Commonwealth and Development Office",5.7474
Reproductive health care and family planning,2019.0,Syrian Arab Republic,Swiss Agency for Development and Cooperation (SDC),0.49245440000000007
Reproductive health care and family planning,2019.0,Syrian Arab Republic,UNICEF,2.6779896260000005
Reproductive health care and family planning,2019.0,Tajikistan,AFEW International,0.00981162622
Reproductive health care and family planning,2019.0,Tajikistan,Aidsfonds - Soaaids Nederland,0.00015129576041666664
Reproductive health care and family planning,2019.0,Tajikistan,Bill and Melinda Gates Foundation,-0.00026822879999999997
Reproductive health care and family planning,2019.0,Tajikistan,Ministry for Foreign Affairs of Finland,0.0780588193
Reproductive health care and family planning,2019.0,Tajikistan,U.S. Agency for International Development,1.0046294599999999
Reproductive health care and family planning,2019.0,Tajikistan,UNICEF,0.29673370800000004
Reproductive health care and family planning,2019.0,"Tanzania, United Republic of",Amref Flying Doctors,0.094877625
Reproductive health care and family planning,2019.0,"Tanzania, United Republic of",Amref Health Africa - UK,0.2671062255
Reproductive health care and family planning,2019.0,"Tanzania, United Republic of",Bill and Melinda Gates Foundation,7.399480657000001
Reproductive health care and family planning,2019.0,"Tanzania, United Republic of",DFAT / Irish Aid,1.3232072194
Reproductive health care and family planning,2019.0,"Tanzania, United Republic of",Flemish Interuniversity Council for University Development Cooperation (VLIR-UOS),0.011947326679662
Reproductive health care and family planning,2019.0,"Tanzania, United Republic of","Foreign Affairs, Trade and Development Canada (DFATD)",10.646008286384378
Reproductive health care and family planning,2019.0,"Tanzania, United Republic of","Foreign, Commonwealth and Development Office",4.821501650919999
Reproductive health care and family planning,2019.0,"Tanzania, United Republic of",Frontline AIDS,0.17819192086975003
Reproductive health care and family planning,2019.0,"Tanzania, United Republic of",International Development Research Centre,0.2158897836
Reproductive health care and family planning,2019.0,"Tanzania, United Republic of",International Planned Parenthood Federation,3.824525697463773
Reproductive health care and family planning,2019.0,"Tanzania, United Republic of",MSI Reproductive Choices,1.303727913144
Reproductive health care and family planning,2019.0,"Tanzania, United Republic of",Ministry for Foreign Affairs of Finland,0.45929736050000003
Reproductive health care and family planning,2019.0,"Tanzania, United Republic of","Ministry of Foreign Affairs, Denmark",1.12425
Reproductive health care and family planning,2019.0,"Tanzania, United Republic of",Norad - Norwegian Agency for Development Cooperation,0.3889609746
Reproductive health care and family planning,2019.0,"Tanzania, United Republic of",Options Consultancy Services,0.6070645862549999
Reproductive health care and family planning,2019.0,"Tanzania, United Republic of",Sweden,0.5529175784430884
Reproductive health care and family planning,2019.0,"Tanzania, United Republic of",Swiss Agency for Development and Cooperation (SDC),0.5322524006400001
Reproductive health care and family planning,2019.0,"Tanzania, United Republic of",U.S. Agency for International Development,32.79016623
Reproductive health care and family planning,2019.0,"Tanzania, United Republic of",UNICEF,4.120140162999999
Reproductive health care and family planning,2019.0,"Tanzania, United Republic of",World Bank,6.40639375
Reproductive health care and family planning,2019.0,Thailand,Aidsfonds - Soaaids Nederland,0.00015129576041666664
Reproductive health care and family planning,2019.0,Thailand,Diakonia,0.0
Reproductive health care and family planning,2019.0,Thailand,Sweden,0.09308970526338049
Reproductive health care and family planning,2019.0,Thailand,U.S. Agency for International Development,0.00487613
Reproductive health care and family planning,2019.0,Thailand,UNICEF,0.465057766
Reproductive health care and family planning,2019.0,Timor-Leste,Aidsfonds - Soaaids Nederland,0.00015129576041666664
Reproductive health care and family planning,2019.0,Timor-Leste,Australian Aid,3.6982571685237
Reproductive health care and family planning,2019.0,Timor-Leste,Bill and Melinda Gates Foundation,-0.00026822879999999997
Reproductive health care and family planning,2019.0,Timor-Leste,U.S. Agency for International Development,1.64549259
Reproductive health care and family planning,2019.0,Timor-Leste,UNICEF,0.266081066
Reproductive health care and family planning,2019.0,Togo,Aidsfonds - Soaaids Nederland,0.00015129576041666664
Reproductive health care and family planning,2019.0,Togo,Bill and Melinda Gates Foundation,0.6478280811999999
Reproductive health care and family planning,2019.0,Togo,"Foreign Affairs, Trade and Development Canada (DFATD)",0.41001280000000007
Reproductive health care and family planning,2019.0,Togo,International Development Research Centre,0.17908317999999998
Reproductive health care and family planning,2019.0,Togo,UNICEF,0.528257382
Reproductive health care and family planning,2019.0,Tonga,Australian Aid,0.581714383644
Reproductive health care and family planning,2019.0,Tonga,New Zealand Ministry of Foreign Affairs and Trade,0.0182751723
Reproductive health care and family planning,2019.0,Trinidad and Tobago,Aidsfonds - Soaaids Nederland,0.00015129576041666664
Reproductive health care and family planning,2019.0,Trinidad and Tobago,World Health Organization,0.0429825
Reproductive health care and family planning,2019.0,Tunisia,UNICEF,0.18885728200000002
Reproductive health care and family planning,2019.0,Turkey,Aidsfonds - Soaaids Nederland,0.00015129576041666664
Reproductive health care and family planning,2019.0,Turkey,U.S. Agency for International Development,0.00012251000000000002
Reproductive health care and family planning,2019.0,Turkmenistan,UNICEF,0.09904307000000001
Reproductive health care and family planning,2019.0,Tuvalu,New Zealand Ministry of Foreign Affairs and Trade,0.0182751723
Reproductive health care and family planning,2019.0,Uganda,Aidsfonds - Soaaids Nederland,0.00015129576041666664
Reproductive health care and family planning,2019.0,Uganda,Australian Aid,0.039851416697400006
Reproductive health care and family planning,2019.0,Uganda,Bill and Melinda Gates Foundation,3.4379884129
Reproductive health care and family planning,2019.0,Uganda,Charity Projects Ltd (Comic Relief),0.055050465622
Reproductive health care and family planning,2019.0,Uganda,DFAT / Irish Aid,0.01358951
Reproductive health care and family planning,2019.0,Uganda,"Foreign, Commonwealth and Development Office",0.9890216728919999
Reproductive health care and family planning,2019.0,Uganda,Humanity & Inclusion - Handicap International UK,0.30665807860523997
Reproductive health care and family planning,2019.0,Uganda,International Development Research Centre,0.1079121189
Reproductive health care and family planning,2019.0,Uganda,International Planned Parenthood Federation,6.972515504261166
Reproductive health care and family planning,2019.0,Uganda,International Rescue Committee Inc.,0.39926938662000006
Reproductive health care and family planning,2019.0,Uganda,MSI Reproductive Choices,9.841332669144
Reproductive health care and family planning,2019.0,Uganda,Ministry of Foreign Affairs of the Netherlands,7.080839738999999
Reproductive health care and family planning,2019.0,Uganda,"Ministry of Foreign Affairs, Denmark",0.5996
Reproductive health care and family planning,2019.0,Uganda,Options Consultancy Services,0.566593613838
Reproductive health care and family planning,2019.0,Uganda,Stichting Simavi,0.019055401325
Reproductive health care and family planning,2019.0,Uganda,Sweden,11.620152743789593
Reproductive health care and family planning,2019.0,Uganda,U.S. Agency for International Development,35.31252049000002
Reproductive health care and family planning,2019.0,Uganda,UNICEF,2.759140336
Reproductive health care and family planning,2019.0,Uganda,dance4life,0.044721055829999995
Reproductive health care and family planning,2019.0,Ukraine,AFEW International,0.21667024896000003
Reproductive health care and family planning,2019.0,Ukraine,Aidsfonds - Soaaids Nederland,0.00015129576041666664
Reproductive health care and family planning,2019.0,Ukraine,U.S. Agency for International Development,-0.004714030000000001
Reproductive health care and family planning,2019.0,Ukraine,UNICEF,0.3978768350000001
Reproductive health care and family planning,2019.0,United Arab Emirates (the),U.S. Agency for International Development,0.0006735199999999999
Reproductive health care and family planning,2019.0,United Kingdom of Great Britain and Northern Ireland (the),Aidsfonds - Soaaids Nederland,0.00015129576041666664
Reproductive health care and family planning,2019.0,United Kingdom of Great Britain and Northern Ireland (the),International Planned Parenthood Federation,1.4367844969999999
